pqr_id,fecha,mes,motivo,canal,ciudad,estado,horas_primera_respuesta,horas_cierre,cumple_sla_4h,csat,requiere_agente_humano
PQR-202604-05960,2026-04-05,2026-04,Demora en la entrega,WhatsApp,Cúcuta,Cerrado,0.4,38.1,True,4.0,False
PQR-202604-05961,2026-04-15,2026-04,Demora en la entrega,WhatsApp,Neiva,Cerrado,0.9,19.0,True,4.0,False
PQR-202604-05962,2026-04-19,2026-04,Producto averiado en transporte,Correo electrónico,Bogotá,Cerrado,2.0,26.5,True,4.0,False
PQR-202604-05963,2026-04-23,2026-04,Contenido incompleto del envase,Correo electrónico,Medellín,Cerrado,21.0,69.6,False,3.0,False
PQR-202604-05964,2026-04-18,2026-04,Contenido incompleto del envase,WhatsApp,Bogotá,Escalado,5.3,10.0,False,4.0,True
PQR-202604-05965,2026-04-19,2026-04,Contenido incompleto del envase,WhatsApp,Bogotá,Escalado,0.8,196.0,True,3.0,True
PQR-202604-05966,2026-04-03,2026-04,Cambio o garantía,WhatsApp,Bogotá,Cerrado,0.7,1.7,True,3.0,False
PQR-202604-05967,2026-04-13,2026-04,Contenido incompleto del envase,WhatsApp,Santa Marta,Cerrado,0.1,20.7,True,2.0,False
PQR-202604-05968,2026-04-17,2026-04,Producto averiado en transporte,Instagram / redes,Cartagena,Cerrado,0.8,26.1,True,4.0,False
PQR-202604-05969,2026-04-03,2026-04,Solicitud de factura electrónica,Línea gratuita #590,Barranquilla,Cerrado,1.3,6.0,True,4.0,False
PQR-202604-05970,2026-04-18,2026-04,Demora en la entrega,Tienda física,Bucaramanga,Cerrado,2.5,15.2,True,3.0,False
PQR-202604-05971,2026-04-09,2026-04,Reclamo por precio o promoción,Instagram / redes,Cali,Cerrado,0.6,19.7,True,4.0,False
PQR-202604-05972,2026-04-26,2026-04,Camiseta personalizada pendiente,WhatsApp,Bogotá,Escalado,2.1,6.8,True,3.0,True
PQR-202604-05973,2026-04-05,2026-04,Faltante en el pedido,Chat del sitio,Cali,Cerrado,0.1,28.1,True,3.0,False
PQR-202604-05974,2026-04-10,2026-04,Demora en la entrega,WhatsApp,Cartagena,Cerrado,0.8,133.8,True,3.0,False
PQR-202604-05975,2026-04-20,2026-04,Evento adverso reportado,Instagram / redes,Cali,Escalado,0.1,93.3,True,3.0,True
PQR-202604-05976,2026-04-05,2026-04,Faltante en el pedido,WhatsApp,Ibagué,Cerrado,1.0,129.2,True,4.0,False
PQR-202604-05977,2026-04-08,2026-04,Faltante en el pedido,WhatsApp,Manizales,Cerrado,0.6,25.7,True,3.0,False
PQR-202604-05978,2026-04-08,2026-04,Demora en la entrega,Chat del sitio,Barranquilla,Cerrado,0.1,16.3,True,3.0,False
PQR-202604-05979,2026-04-15,2026-04,Demora en la entrega,WhatsApp,Ibagué,Cerrado,0.8,28.6,True,5.0,False
PQR-202604-05980,2026-04-27,2026-04,Reclamo por precio o promoción,Línea gratuita #590,Barranquilla,Cerrado,1.6,5.4,True,4.0,False
PQR-202604-05981,2026-04-16,2026-04,Faltante en el pedido,WhatsApp,Barranquilla,Cerrado,0.8,9.1,True,4.0,False
PQR-202604-05982,2026-04-01,2026-04,Solicitud de factura electrónica,WhatsApp,Cali,Cerrado,0.5,8.9,True,4.0,False
PQR-202604-05983,2026-04-14,2026-04,Demora en la entrega,WhatsApp,Bogotá,Cerrado,1.4,5.2,True,4.0,False
PQR-202604-05984,2026-04-22,2026-04,Solicitud de factura electrónica,WhatsApp,Barranquilla,Cerrado,0.2,35.3,True,4.0,False
PQR-202604-05985,2026-04-07,2026-04,Camiseta personalizada pendiente,WhatsApp,Ibagué,Cerrado,3.6,83.9,True,4.0,False
PQR-202604-05986,2026-04-07,2026-04,Faltante en el pedido,Tienda física,Bogotá,Cerrado,0.5,14.2,True,4.0,False
PQR-202604-05987,2026-04-20,2026-04,Demora en la entrega,WhatsApp,Barranquilla,Cerrado,0.1,6.3,True,3.0,False
PQR-202604-05988,2026-04-03,2026-04,Demora en la entrega,WhatsApp,Bogotá,Cerrado,1.8,5.7,True,3.0,False
PQR-202604-05989,2026-04-08,2026-04,Reclamo por precio o promoción,Línea gratuita #590,Bogotá,Cerrado,2.9,24.2,True,4.0,False
PQR-202604-05990,2026-04-18,2026-04,Producto averiado en transporte,WhatsApp,Cali,Cerrado,1.5,65.1,True,4.0,False
PQR-202604-05991,2026-04-06,2026-04,Camiseta personalizada pendiente,WhatsApp,Medellín,Cerrado,1.4,47.9,True,3.0,False
PQR-202604-05992,2026-04-02,2026-04,Camiseta personalizada pendiente,WhatsApp,Barranquilla,Cerrado,1.1,23.0,True,4.0,False
PQR-202604-05993,2026-04-14,2026-04,Faltante en el pedido,WhatsApp,Cartagena,Cerrado,4.3,51.1,False,2.0,False
PQR-202604-05994,2026-04-02,2026-04,Reclamo por precio o promoción,Chat del sitio,Cali,Cerrado,0.3,21.5,True,5.0,False
PQR-202604-05995,2026-04-02,2026-04,Camiseta personalizada pendiente,Chat del sitio,Cúcuta,Cerrado,3.5,36.9,True,4.0,False
PQR-202604-05996,2026-04-19,2026-04,Camiseta personalizada pendiente,Tienda física,Cartagena,Cerrado,1.7,9.3,True,3.0,False
PQR-202604-05997,2026-04-26,2026-04,Camiseta personalizada pendiente,Chat del sitio,Ibagué,Cerrado,12.1,147.8,False,2.0,False
PQR-202604-05998,2026-04-01,2026-04,Camiseta personalizada pendiente,WhatsApp,Bogotá,Escalado,1.8,60.3,True,3.0,True
PQR-202604-05999,2026-04-20,2026-04,Camiseta personalizada pendiente,Chat del sitio,Cúcuta,Escalado,4.3,8.7,False,4.0,True
PQR-202604-06000,2026-04-03,2026-04,Faltante en el pedido,Tienda física,Barranquilla,Cerrado,0.7,11.6,True,4.0,False
PQR-202604-06001,2026-04-25,2026-04,Demora en la entrega,Instagram / redes,Bogotá,Cerrado,1.1,14.6,True,4.0,False
PQR-202604-06002,2026-04-11,2026-04,Contenido incompleto del envase,WhatsApp,Bucaramanga,Cerrado,0.8,23.5,True,5.0,False
PQR-202604-06003,2026-04-03,2026-04,Contenido incompleto del envase,WhatsApp,Cartagena,Escalado,1.2,9.2,True,3.0,True
PQR-202604-06004,2026-04-04,2026-04,Camiseta personalizada pendiente,WhatsApp,Ibagué,Cerrado,0.1,35.8,True,3.0,False
PQR-202604-06005,2026-04-09,2026-04,Solicitud de factura electrónica,WhatsApp,Barranquilla,Cerrado,0.3,1.3,True,3.0,False
PQR-202604-06006,2026-04-18,2026-04,Camiseta personalizada pendiente,Chat del sitio,Medellín,Cerrado,1.1,14.1,True,3.0,False
PQR-202604-06007,2026-04-09,2026-04,Duda sobre uso del producto,WhatsApp,Medellín,Cerrado,0.1,4.0,True,5.0,False
PQR-202604-06008,2026-04-27,2026-04,Producto averiado en transporte,WhatsApp,Pereira,Cerrado,0.5,26.0,True,4.0,False
PQR-202604-06009,2026-04-02,2026-04,Camiseta personalizada pendiente,WhatsApp,Barranquilla,Cerrado,1.2,84.0,True,4.0,False
PQR-202604-06010,2026-04-24,2026-04,Producto averiado en transporte,Tienda física,Cartagena,Cerrado,4.0,20.4,True,4.0,False
PQR-202604-06011,2026-04-15,2026-04,Contenido incompleto del envase,WhatsApp,Cúcuta,Cerrado,0.4,18.8,True,3.0,False
PQR-202604-06012,2026-04-13,2026-04,Contenido incompleto del envase,WhatsApp,Bogotá,Escalado,1.3,211.4,True,1.0,True
PQR-202604-06013,2026-04-02,2026-04,Demora en la entrega,Instagram / redes,Cali,Cerrado,0.2,1.2,True,4.0,False
PQR-202604-06014,2026-04-23,2026-04,Contenido incompleto del envase,Chat del sitio,Bucaramanga,Cerrado,3.0,77.5,True,3.0,False
PQR-202604-06015,2026-04-27,2026-04,Contenido incompleto del envase,Instagram / redes,Bogotá,Cerrado,10.3,13.7,False,5.0,False
PQR-202604-06016,2026-04-06,2026-04,Demora en la entrega,Línea gratuita #590,Barranquilla,Cerrado,1.1,36.1,True,3.0,False
PQR-202604-06017,2026-04-10,2026-04,Faltante en el pedido,Instagram / redes,Barranquilla,Cerrado,0.1,6.5,True,4.0,False
PQR-202604-06018,2026-04-20,2026-04,Evento adverso reportado,Línea gratuita #590,Bogotá,Cerrado,2.0,77.9,True,5.0,True
PQR-202604-06019,2026-04-22,2026-04,Producto averiado en transporte,Tienda física,Medellín,Cerrado,8.7,11.6,False,4.0,False
PQR-202604-06020,2026-04-02,2026-04,Evento adverso reportado,Correo electrónico,Cali,Escalado,6.6,54.4,False,4.0,True
PQR-202604-06021,2026-04-06,2026-04,Reclamo por precio o promoción,Instagram / redes,Cúcuta,Cerrado,14.7,49.5,False,4.0,False
PQR-202604-06022,2026-04-01,2026-04,Solicitud de factura electrónica,WhatsApp,Pereira,Cerrado,1.2,13.5,True,4.0,False
PQR-202604-06023,2026-04-11,2026-04,Duda sobre uso del producto,Tienda física,Cali,Cerrado,0.3,10.1,True,4.0,False
PQR-202604-06024,2026-04-22,2026-04,Faltante en el pedido,Chat del sitio,Medellín,Cerrado,2.1,28.2,True,4.0,False
PQR-202604-06025,2026-04-18,2026-04,Producto averiado en transporte,Chat del sitio,Bogotá,Cerrado,1.3,69.6,True,2.0,False
PQR-202604-06026,2026-04-22,2026-04,Duda sobre uso del producto,WhatsApp,Bogotá,Cerrado,0.7,24.1,True,5.0,False
PQR-202604-06027,2026-04-13,2026-04,Producto averiado en transporte,WhatsApp,Cali,Cerrado,0.1,16.0,True,4.0,False
PQR-202604-06028,2026-04-20,2026-04,Faltante en el pedido,Chat del sitio,Barranquilla,Cerrado,0.3,43.8,True,3.0,False
PQR-202604-06029,2026-04-18,2026-04,Demora en la entrega,Instagram / redes,Pereira,Cerrado,6.0,9.1,False,3.0,False
PQR-202604-06030,2026-04-15,2026-04,Camiseta personalizada pendiente,Línea gratuita #590,Bogotá,Cerrado,7.9,32.0,False,3.0,False
PQR-202604-06031,2026-04-16,2026-04,Camiseta personalizada pendiente,WhatsApp,Cali,Escalado,0.8,24.5,True,5.0,True
PQR-202604-06032,2026-04-04,2026-04,Faltante en el pedido,Tienda física,Medellín,Cerrado,2.0,19.0,True,4.0,False
PQR-202604-06033,2026-04-07,2026-04,Demora en la entrega,Chat del sitio,Bogotá,Cerrado,2.3,54.0,True,4.0,False
PQR-202604-06034,2026-04-10,2026-04,Camiseta personalizada pendiente,Línea gratuita #590,Cali,Escalado,3.0,6.1,True,4.0,True
PQR-202604-06035,2026-04-21,2026-04,Evento adverso reportado,WhatsApp,Cali,Escalado,6.8,98.7,False,3.0,True
PQR-202604-06036,2026-04-11,2026-04,Duda sobre uso del producto,Chat del sitio,Neiva,Cerrado,0.4,16.6,True,4.0,False
PQR-202604-06037,2026-04-18,2026-04,Faltante en el pedido,Instagram / redes,Medellín,Cerrado,2.1,50.1,True,4.0,False
PQR-202604-06038,2026-04-06,2026-04,Evento adverso reportado,Instagram / redes,Medellín,Escalado,7.0,12.7,False,3.0,True
PQR-202604-06039,2026-04-19,2026-04,Camiseta personalizada pendiente,WhatsApp,Bogotá,Escalado,3.7,134.3,True,2.0,True
PQR-202604-06040,2026-04-16,2026-04,Producto averiado en transporte,Instagram / redes,Barranquilla,Cerrado,1.4,2.8,True,5.0,False
PQR-202604-06041,2026-04-01,2026-04,Demora en la entrega,Línea gratuita #590,Cúcuta,Cerrado,4.4,10.2,False,4.0,False
PQR-202604-06042,2026-04-21,2026-04,Duda sobre uso del producto,Chat del sitio,Cali,Cerrado,0.2,5.3,True,5.0,False
PQR-202604-06043,2026-04-12,2026-04,Producto averiado en transporte,WhatsApp,Bogotá,Cerrado,0.2,3.7,True,2.0,False
PQR-202604-06044,2026-04-16,2026-04,Reclamo por precio o promoción,Línea gratuita #590,Bogotá,Cerrado,3.8,6.3,True,4.0,False
PQR-202604-06045,2026-04-25,2026-04,Camiseta personalizada pendiente,Línea gratuita #590,Neiva,Cerrado,2.3,96.6,True,4.0,False
PQR-202604-06046,2026-04-04,2026-04,Solicitud de factura electrónica,Línea gratuita #590,Bogotá,Cerrado,0.1,12.4,True,4.0,False
PQR-202604-06047,2026-04-17,2026-04,Reclamo por precio o promoción,Instagram / redes,Barranquilla,Cerrado,6.2,36.7,False,2.0,False
PQR-202604-06048,2026-04-07,2026-04,Faltante en el pedido,Instagram / redes,Bucaramanga,Cerrado,5.3,6.5,False,4.0,False
PQR-202604-06049,2026-04-19,2026-04,Camiseta personalizada pendiente,Chat del sitio,Barranquilla,Cerrado,0.5,58.7,True,4.0,False
PQR-202604-06050,2026-04-27,2026-04,Duda sobre uso del producto,Chat del sitio,Bogotá,Cerrado,0.1,23.3,True,3.0,False
PQR-202604-06051,2026-04-10,2026-04,Contenido incompleto del envase,WhatsApp,Medellín,Cerrado,5.4,10.7,False,5.0,False
PQR-202604-06052,2026-04-01,2026-04,Faltante en el pedido,WhatsApp,Bogotá,Cerrado,3.6,45.6,True,2.0,False
PQR-202604-06053,2026-04-19,2026-04,Demora en la entrega,Línea gratuita #590,Barranquilla,Cerrado,0.2,102.3,True,3.0,False
PQR-202604-06054,2026-04-10,2026-04,Demora en la entrega,Línea gratuita #590,Pereira,Cerrado,4.9,7.0,False,4.0,False
PQR-202604-06055,2026-04-16,2026-04,Faltante en el pedido,Correo electrónico,Cali,Cerrado,5.4,39.7,False,3.0,False
PQR-202604-06056,2026-04-08,2026-04,Contenido incompleto del envase,Chat del sitio,Medellín,Cerrado,5.2,42.7,False,4.0,False
PQR-202604-06057,2026-04-23,2026-04,Camiseta personalizada pendiente,WhatsApp,Medellín,Escalado,2.5,66.4,True,5.0,True
PQR-202604-06058,2026-04-06,2026-04,Camiseta personalizada pendiente,Chat del sitio,Bogotá,Cerrado,1.2,20.8,True,3.0,False
PQR-202604-06059,2026-04-15,2026-04,Evento adverso reportado,Instagram / redes,Santa Marta,Escalado,0.6,71.2,True,3.0,True
PQR-202604-06060,2026-04-01,2026-04,Camiseta personalizada pendiente,WhatsApp,Manizales,Cerrado,1.8,44.3,True,4.0,False
PQR-202604-06061,2026-04-05,2026-04,Faltante en el pedido,Chat del sitio,Cali,Cerrado,6.6,50.3,False,5.0,False
PQR-202604-06062,2026-04-12,2026-04,Faltante en el pedido,WhatsApp,Medellín,Cerrado,0.2,20.7,True,4.0,False
PQR-202604-06063,2026-04-03,2026-04,Demora en la entrega,WhatsApp,Pereira,Cerrado,4.0,18.6,True,4.0,False
PQR-202604-06064,2026-04-12,2026-04,Reclamo por precio o promoción,Instagram / redes,Barranquilla,Cerrado,2.9,80.3,True,3.0,False
PQR-202604-06065,2026-04-14,2026-04,Reclamo por precio o promoción,Instagram / redes,Barranquilla,Cerrado,8.2,97.1,False,3.0,False
PQR-202604-06066,2026-04-16,2026-04,Cambio o garantía,WhatsApp,Ibagué,Cerrado,0.9,2.1,True,5.0,False
PQR-202604-06067,2026-04-25,2026-04,Contenido incompleto del envase,Instagram / redes,Bogotá,Cerrado,2.7,26.5,True,4.0,False
PQR-202604-06068,2026-04-15,2026-04,Demora en la entrega,Línea gratuita #590,Villavicencio,Cerrado,0.7,22.7,True,4.0,False
PQR-202604-06069,2026-04-12,2026-04,Camiseta personalizada pendiente,WhatsApp,Cúcuta,Escalado,0.9,13.2,True,3.0,True
PQR-202604-06070,2026-04-24,2026-04,Faltante en el pedido,Chat del sitio,Barranquilla,Cerrado,0.4,48.0,True,5.0,False
PQR-202604-06071,2026-04-05,2026-04,Contenido incompleto del envase,WhatsApp,Bogotá,Cerrado,2.8,5.5,True,4.0,False
PQR-202604-06072,2026-04-18,2026-04,Producto averiado en transporte,WhatsApp,Cúcuta,Cerrado,0.8,3.0,True,3.0,False
PQR-202604-06073,2026-04-05,2026-04,Demora en la entrega,Instagram / redes,Bogotá,Cerrado,2.4,16.6,True,4.0,False
PQR-202604-06074,2026-04-16,2026-04,Camiseta personalizada pendiente,Instagram / redes,Bogotá,Cerrado,2.5,12.2,True,4.0,False
PQR-202604-06075,2026-04-05,2026-04,Camiseta personalizada pendiente,WhatsApp,Bogotá,Cerrado,0.1,19.3,True,5.0,False
PQR-202604-06076,2026-04-14,2026-04,Cambio o garantía,WhatsApp,Medellín,Cerrado,0.8,83.6,True,3.0,False
PQR-202604-06077,2026-04-03,2026-04,Reclamo por precio o promoción,WhatsApp,Pereira,Cerrado,0.2,2.8,True,5.0,False
PQR-202604-06078,2026-04-22,2026-04,Contenido incompleto del envase,Tienda física,Cali,Cerrado,10.0,65.5,False,4.0,False
PQR-202604-06079,2026-04-17,2026-04,Faltante en el pedido,Chat del sitio,Bogotá,Cerrado,4.8,32.2,False,5.0,False
PQR-202604-06080,2026-04-13,2026-04,Solicitud de factura electrónica,Línea gratuita #590,Cúcuta,Cerrado,1.4,8.1,True,4.0,False
PQR-202604-06081,2026-04-16,2026-04,Duda sobre uso del producto,Instagram / redes,Bogotá,Cerrado,0.9,25.1,True,4.0,False
PQR-202604-06082,2026-04-04,2026-04,Camiseta personalizada pendiente,WhatsApp,Barranquilla,Cerrado,2.9,51.8,True,5.0,False
PQR-202604-06083,2026-04-05,2026-04,Demora en la entrega,Correo electrónico,Bogotá,Cerrado,1.8,19.9,True,4.0,False
PQR-202604-06084,2026-04-26,2026-04,Camiseta personalizada pendiente,WhatsApp,Cali,Escalado,1.9,45.6,True,4.0,True
PQR-202604-06085,2026-04-25,2026-04,Faltante en el pedido,Chat del sitio,Bogotá,Cerrado,1.6,26.9,True,3.0,False
PQR-202604-06086,2026-04-19,2026-04,Producto averiado en transporte,WhatsApp,Barranquilla,Cerrado,3.4,30.2,True,3.0,False
PQR-202604-06087,2026-04-19,2026-04,Faltante en el pedido,WhatsApp,Bogotá,Cerrado,2.0,33.8,True,3.0,False
PQR-202604-06088,2026-04-01,2026-04,Demora en la entrega,WhatsApp,Barranquilla,Cerrado,0.5,18.3,True,5.0,False
PQR-202604-06089,2026-04-12,2026-04,Faltante en el pedido,Chat del sitio,Bogotá,Cerrado,0.4,8.8,True,3.0,False
PQR-202604-06090,2026-04-17,2026-04,Demora en la entrega,Chat del sitio,Bucaramanga,Cerrado,1.3,2.9,True,3.0,False
PQR-202604-06091,2026-04-19,2026-04,Camiseta personalizada pendiente,Línea gratuita #590,Bogotá,Cerrado,0.5,11.1,True,4.0,False
PQR-202604-06092,2026-04-07,2026-04,Cambio o garantía,Chat del sitio,Bogotá,Cerrado,1.2,20.1,True,3.0,False
PQR-202604-06093,2026-04-24,2026-04,Demora en la entrega,WhatsApp,Medellín,Cerrado,0.6,3.8,True,3.0,False
PQR-202604-06094,2026-04-19,2026-04,Evento adverso reportado,Correo electrónico,Medellín,Escalado,26.2,90.3,False,2.0,True
PQR-202604-06095,2026-04-17,2026-04,Camiseta personalizada pendiente,Instagram / redes,Pereira,Escalado,1.5,51.1,True,4.0,True
PQR-202604-06096,2026-04-15,2026-04,Demora en la entrega,WhatsApp,Bogotá,Cerrado,1.1,24.7,True,5.0,False
PQR-202604-06097,2026-04-27,2026-04,Faltante en el pedido,Línea gratuita #590,Manizales,Cerrado,0.9,4.7,True,2.0,False
PQR-202604-06098,2026-04-09,2026-04,Demora en la entrega,WhatsApp,Medellín,Cerrado,0.5,45.0,True,4.0,False
PQR-202604-06099,2026-04-15,2026-04,Producto averiado en transporte,Línea gratuita #590,Manizales,Cerrado,2.2,7.3,True,3.0,False
PQR-202604-06100,2026-04-12,2026-04,Solicitud de factura electrónica,WhatsApp,Bucaramanga,Cerrado,0.1,4.2,True,5.0,False
PQR-202604-06101,2026-04-22,2026-04,Demora en la entrega,WhatsApp,Cúcuta,Cerrado,1.4,19.2,True,5.0,False
PQR-202604-06102,2026-04-07,2026-04,Reclamo por precio o promoción,WhatsApp,Medellín,Cerrado,0.4,4.5,True,4.0,False
PQR-202604-06103,2026-04-23,2026-04,Demora en la entrega,WhatsApp,Cali,Cerrado,0.5,4.0,True,4.0,False
PQR-202604-06104,2026-04-09,2026-04,Demora en la entrega,WhatsApp,Cartagena,Cerrado,1.4,48.8,True,5.0,False
PQR-202604-06105,2026-04-16,2026-04,Contenido incompleto del envase,WhatsApp,Villavicencio,Cerrado,0.1,1.2,True,5.0,False
PQR-202604-06106,2026-04-10,2026-04,Solicitud de factura electrónica,Instagram / redes,Pereira,Cerrado,0.2,15.8,True,3.0,False
PQR-202604-06107,2026-04-25,2026-04,Demora en la entrega,Línea gratuita #590,Bogotá,Cerrado,5.2,75.8,False,3.0,False
PQR-202604-06108,2026-04-18,2026-04,Camiseta personalizada pendiente,Chat del sitio,Cali,Escalado,3.3,63.2,True,5.0,True
PQR-202604-06109,2026-04-05,2026-04,Contenido incompleto del envase,Chat del sitio,Bogotá,Escalado,2.5,22.2,True,3.0,True
PQR-202604-06110,2026-04-05,2026-04,Contenido incompleto del envase,Chat del sitio,Bucaramanga,Cerrado,0.5,74.4,True,3.0,False
PQR-202604-06111,2026-04-24,2026-04,Demora en la entrega,WhatsApp,Medellín,Cerrado,0.1,3.1,True,3.0,False
PQR-202604-06112,2026-04-24,2026-04,Reclamo por precio o promoción,Línea gratuita #590,Medellín,Cerrado,1.2,14.3,True,3.0,False
PQR-202604-06113,2026-04-10,2026-04,Camiseta personalizada pendiente,Línea gratuita #590,Bogotá,Cerrado,0.1,27.2,True,2.0,False
PQR-202604-06114,2026-04-04,2026-04,Producto averiado en transporte,Línea gratuita #590,Bucaramanga,Cerrado,2.5,94.6,True,3.0,False
PQR-202604-06115,2026-04-07,2026-04,Faltante en el pedido,WhatsApp,Cali,Cerrado,0.9,10.9,True,4.0,False
PQR-202604-06116,2026-04-25,2026-04,Producto averiado en transporte,Chat del sitio,Barranquilla,Cerrado,0.1,24.4,True,4.0,False
PQR-202604-06117,2026-04-11,2026-04,Demora en la entrega,WhatsApp,Bogotá,Cerrado,1.0,48.4,True,4.0,False
PQR-202604-06118,2026-04-18,2026-04,Camiseta personalizada pendiente,WhatsApp,Bogotá,Cerrado,7.8,9.7,False,4.0,False
PQR-202604-06119,2026-04-07,2026-04,Faltante en el pedido,WhatsApp,Bogotá,Cerrado,2.7,54.8,True,4.0,False
PQR-202604-06120,2026-04-22,2026-04,Demora en la entrega,WhatsApp,Manizales,Cerrado,0.2,8.8,True,3.0,False
PQR-202604-06121,2026-04-11,2026-04,Demora en la entrega,WhatsApp,Cali,Cerrado,1.7,5.4,True,5.0,False
PQR-202604-06122,2026-04-12,2026-04,Producto averiado en transporte,WhatsApp,Pereira,Cerrado,2.1,15.6,True,4.0,False
PQR-202604-06123,2026-04-06,2026-04,Producto averiado en transporte,Correo electrónico,Medellín,Cerrado,5.6,149.2,False,3.0,False
PQR-202604-06124,2026-04-07,2026-04,Solicitud de factura electrónica,WhatsApp,Santa Marta,Cerrado,0.1,24.3,True,4.0,False
PQR-202604-06125,2026-04-22,2026-04,Faltante en el pedido,Correo electrónico,Bogotá,Cerrado,10.6,30.5,False,4.0,False
PQR-202604-06126,2026-04-10,2026-04,Solicitud de factura electrónica,Instagram / redes,Armenia,Cerrado,1.0,20.7,True,3.0,False
PQR-202604-06127,2026-04-09,2026-04,Cambio o garantía,WhatsApp,Medellín,Cerrado,0.3,71.7,True,5.0,False
PQR-202604-06128,2026-04-01,2026-04,Cambio o garantía,WhatsApp,Barranquilla,Cerrado,0.4,44.8,True,3.0,False
PQR-202604-06129,2026-04-15,2026-04,Producto averiado en transporte,WhatsApp,Medellín,Cerrado,0.5,12.9,True,3.0,False
PQR-202604-06130,2026-04-23,2026-04,Demora en la entrega,Línea gratuita #590,Barranquilla,Cerrado,1.1,49.4,True,4.0,False
PQR-202604-06131,2026-04-12,2026-04,Camiseta personalizada pendiente,Chat del sitio,Bogotá,Escalado,0.5,31.6,True,4.0,True
PQR-202604-06132,2026-04-01,2026-04,Solicitud de factura electrónica,Línea gratuita #590,Bogotá,Cerrado,0.5,2.1,True,4.0,False
PQR-202604-06133,2026-04-05,2026-04,Evento adverso reportado,Línea gratuita #590,Bogotá,Cerrado,4.5,48.3,False,5.0,True
PQR-202604-06134,2026-04-05,2026-04,Demora en la entrega,WhatsApp,Barranquilla,Cerrado,0.6,96.4,True,4.0,False
PQR-202604-06135,2026-04-08,2026-04,Solicitud de factura electrónica,WhatsApp,Medellín,Cerrado,0.7,3.4,True,4.0,False
PQR-202604-06136,2026-04-01,2026-04,Reclamo por precio o promoción,WhatsApp,Cartagena,Cerrado,0.3,41.9,True,4.0,False
PQR-202604-06137,2026-04-20,2026-04,Producto averiado en transporte,Línea gratuita #590,Villavicencio,Cerrado,1.7,55.3,True,2.0,False
PQR-202604-06138,2026-04-11,2026-04,Demora en la entrega,WhatsApp,Bogotá,Cerrado,0.8,30.0,True,4.0,False
PQR-202604-06139,2026-04-13,2026-04,Producto averiado en transporte,WhatsApp,Ibagué,Cerrado,1.3,16.6,True,4.0,False
PQR-202604-06140,2026-04-07,2026-04,Camiseta personalizada pendiente,Chat del sitio,Bogotá,Escalado,4.6,50.4,False,3.0,True
PQR-202604-06141,2026-04-12,2026-04,Demora en la entrega,WhatsApp,Cali,Cerrado,0.1,7.7,True,4.0,False
PQR-202604-06142,2026-04-09,2026-04,Faltante en el pedido,WhatsApp,Barranquilla,Cerrado,2.4,24.8,True,2.0,False
PQR-202604-06143,2026-04-20,2026-04,Camiseta personalizada pendiente,WhatsApp,Medellín,Escalado,0.9,19.8,True,3.0,True
PQR-202604-06144,2026-04-22,2026-04,Solicitud de factura electrónica,WhatsApp,Bucaramanga,Cerrado,0.2,1.2,True,4.0,False
PQR-202604-06145,2026-04-20,2026-04,Faltante en el pedido,Instagram / redes,Bogotá,Cerrado,0.8,52.9,True,3.0,False
PQR-202604-06146,2026-04-03,2026-04,Demora en la entrega,WhatsApp,Ibagué,Cerrado,6.4,53.1,False,4.0,False
PQR-202604-06147,2026-04-21,2026-04,Faltante en el pedido,Tienda física,Cartagena,Cerrado,4.1,108.7,False,5.0,False
PQR-202604-06148,2026-04-12,2026-04,Faltante en el pedido,Chat del sitio,Neiva,Cerrado,2.4,54.9,True,3.0,False
PQR-202604-06149,2026-04-13,2026-04,Demora en la entrega,Línea gratuita #590,Barranquilla,Cerrado,2.3,57.8,True,4.0,False
PQR-202604-06150,2026-04-10,2026-04,Producto averiado en transporte,Chat del sitio,Neiva,Cerrado,4.7,24.7,False,2.0,False
PQR-202604-06151,2026-04-08,2026-04,Faltante en el pedido,Tienda física,Bogotá,Cerrado,0.7,20.2,True,4.0,False
PQR-202604-06152,2026-04-02,2026-04,Evento adverso reportado,Instagram / redes,Bogotá,Cerrado,7.1,105.2,False,4.0,True
PQR-202604-06153,2026-04-25,2026-04,Demora en la entrega,Línea gratuita #590,Pereira,Cerrado,0.5,56.4,True,2.0,False
PQR-202604-06154,2026-04-22,2026-04,Faltante en el pedido,WhatsApp,Cali,Cerrado,1.7,44.2,True,3.0,False
PQR-202604-06155,2026-04-13,2026-04,Demora en la entrega,Instagram / redes,Cali,Cerrado,0.4,1.7,True,5.0,False
PQR-202604-06156,2026-04-21,2026-04,Duda sobre uso del producto,Tienda física,Santa Marta,Cerrado,0.5,8.5,True,5.0,False
PQR-202604-06157,2026-04-03,2026-04,Demora en la entrega,WhatsApp,Medellín,Cerrado,1.0,15.3,True,3.0,False
PQR-202604-06158,2026-04-14,2026-04,Cambio o garantía,Chat del sitio,Villavicencio,Cerrado,1.0,166.3,True,2.0,False
PQR-202604-06159,2026-04-11,2026-04,Reclamo por precio o promoción,Línea gratuita #590,Barranquilla,Cerrado,0.5,4.6,True,3.0,False
PQR-202604-06160,2026-04-14,2026-04,Reclamo por precio o promoción,Chat del sitio,Medellín,Cerrado,0.8,20.4,True,3.0,False
PQR-202604-06161,2026-04-05,2026-04,Contenido incompleto del envase,Línea gratuita #590,Pereira,Cerrado,0.8,164.6,True,4.0,False
